"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
"1986","O","NZ",,"YFT","YELLOWFIN TUNA","7"
"1987","O","NZ",,"YFT","YELLOWFIN TUNA","7"
"1988","O","NZ",,"YFT","YELLOWFIN TUNA","5"
"1989","O","NZ",,"YFT","YELLOWFIN TUNA","9"
"1990","O","NZ",,"ALB","ALBACORE","44"
"1990","O","NZ",,"SKJ","SKIPJACK TUNA","116"
"1991","O","NZ",,"ALB","ALBACORE","15"
"1992","O","NZ",,"ALB","ALBACORE","7"
"1993","O","NZ",,"ALB","ALBACORE","11"
"1994","O","NZ",,"ALB","ALBACORE","11"
"1995","O","NZ",,"ALB","ALBACORE","10"
"1995","O","NZ",,"SKJ","SKIPJACK TUNA","3"
"1996","O","NZ",,"ALB","ALBACORE","26"
"1997","O","NZ",,"ALB","ALBACORE","14"
"1997","O","NZ",,"YFT","YELLOWFIN TUNA","1"
"1998","O","NZ",,"ALB","ALBACORE","5"
"1998","O","NZ",,"SKJ","SKIPJACK TUNA","2"
"1999","O","NZ",,"ALB","ALBACORE","1"
"2001","O","NZ",,"ALB","ALBACORE","2"
"2001","O","NZ",,"SKJ","SKIPJACK TUNA","39"
"2001","O","NZ",,"YFT","YELLOWFIN TUNA","8"
"2002","O","NZ",,"ALB","ALBACORE","1"
"2002","O","NZ",,"BET","BIGEYE TUNA","1"
"2002","O","NZ",,"SKJ","SKIPJACK TUNA","20"
"2002","O","NZ",,"YFT","YELLOWFIN TUNA","1"
"2003","O","NZ",,"ALB","ALBACORE","1"
"2003","O","NZ",,"BET","BIGEYE TUNA","1"
"2003","O","NZ",,"SKJ","SKIPJACK TUNA","7"
"2003","O","NZ",,"YFT","YELLOWFIN TUNA","1"
"2004","O","NZ",,"ALB","ALBACORE","1"
"2004","O","NZ",,"BET","BIGEYE TUNA","8"
"2004","O","NZ",,"SKJ","SKIPJACK TUNA","14"
"2004","O","NZ",,"YFT","YELLOWFIN TUNA","22"
"2005","O","NZ",,"ALB","ALBACORE","1"
"2005","O","NZ",,"BET","BIGEYE TUNA","1"
"2005","O","NZ",,"SKJ","SKIPJACK TUNA","19"
"2005","O","NZ",,"YFT","YELLOWFIN TUNA","3"
"2006","O","NZ",,"BET","BIGEYE TUNA","1"
"2006","O","NZ",,"SKJ","SKIPJACK TUNA","7"
"2007","O","NZ",,"SKJ","SKIPJACK TUNA","11"
"2008","O","NZ",,"BET","BIGEYE TUNA","1"
"2008","O","NZ",,"SKJ","SKIPJACK TUNA","5"
"2008","O","NZ",,"YFT","YELLOWFIN TUNA","2"
"1970","O","TW",,"BET","BIGEYE TUNA","2"
"1970","O","TW",,"SKJ","SKIPJACK TUNA","322"
"1970","O","TW",,"YFT","YELLOWFIN TUNA","406"
"1971","O","TW",,"SKJ","SKIPJACK TUNA","466"
"1971","O","TW",,"YFT","YELLOWFIN TUNA","363"
"1972","O","TW",,"BET","BIGEYE TUNA","15"
"1972","O","TW",,"SKJ","SKIPJACK TUNA","582"
"1972","O","TW",,"YFT","YELLOWFIN TUNA","331"
"1973","O","TW",,"BET","BIGEYE TUNA","74"
"1973","O","TW",,"SKJ","SKIPJACK TUNA","536"
"1973","O","TW",,"YFT","YELLOWFIN TUNA","441"
"1974","O","TW",,"BET","BIGEYE TUNA","39"
"1974","O","TW",,"SKJ","SKIPJACK TUNA","442"
"1974","O","TW",,"YFT","YELLOWFIN TUNA","334"
"1975","O","TW",,"BET","BIGEYE TUNA","1"
"1975","O","TW",,"SKJ","SKIPJACK TUNA","533"
"1975","O","TW",,"YFT","YELLOWFIN TUNA","426"
"1976","O","TW",,"BET","BIGEYE TUNA","64"
"1976","O","TW",,"SKJ","SKIPJACK TUNA","521"
"1976","O","TW",,"YFT","YELLOWFIN TUNA","1359"
"1977","O","TW",,"BET","BIGEYE TUNA","68"
"1977","O","TW",,"SKJ","SKIPJACK TUNA","945"
"1977","O","TW",,"YFT","YELLOWFIN TUNA","428"
"1978","O","TW",,"BET","BIGEYE TUNA","48"
"1978","O","TW",,"SKJ","SKIPJACK TUNA","1422"
"1978","O","TW",,"YFT","YELLOWFIN TUNA","1517"
"1979","O","TW",,"BET","BIGEYE TUNA","13"
"1979","O","TW",,"SKJ","SKIPJACK TUNA","940"
"1979","O","TW",,"YFT","YELLOWFIN TUNA","1743"
"1980","O","TW",,"BET","BIGEYE TUNA","7"
"1980","O","TW",,"SKJ","SKIPJACK TUNA","956"
"1980","O","TW",,"YFT","YELLOWFIN TUNA","901"
"1981","O","TW",,"BET","BIGEYE TUNA","1"
"1981","O","TW",,"SKJ","SKIPJACK TUNA","1112"
"1981","O","TW",,"YFT","YELLOWFIN TUNA","634"
"1982","O","TW",,"SKJ","SKIPJACK TUNA","437"
"1982","O","TW",,"YFT","YELLOWFIN TUNA","565"
"1983","O","TW",,"BET","BIGEYE TUNA","5"
"1983","O","TW",,"SKJ","SKIPJACK TUNA","931"
"1983","O","TW",,"YFT","YELLOWFIN TUNA","317"
"1984","O","TW",,"SKJ","SKIPJACK TUNA","535"
"1984","O","TW",,"YFT","YELLOWFIN TUNA","1037"
"1985","O","TW",,"BET","BIGEYE TUNA","70"
"1985","O","TW",,"SKJ","SKIPJACK TUNA","776"
"1985","O","TW",,"YFT","YELLOWFIN TUNA","825"
"1986","O","TW",,"BET","BIGEYE TUNA","20"
"1986","O","TW",,"SKJ","SKIPJACK TUNA","756"
"1986","O","TW",,"YFT","YELLOWFIN TUNA","847"
"1987","O","TW",,"BET","BIGEYE TUNA","52"
"1987","O","TW",,"SKJ","SKIPJACK TUNA","966"
"1987","O","TW",,"YFT","YELLOWFIN TUNA","3066"
"1988","O","TW",,"BET","BIGEYE TUNA","181"
"1988","O","TW",,"SKJ","SKIPJACK TUNA","552"
"1988","O","TW",,"YFT","YELLOWFIN TUNA","3583"
"1989","O","TW",,"BET","BIGEYE TUNA","1"
"1989","O","TW",,"SKJ","SKIPJACK TUNA","861"
"1989","O","TW",,"YFT","YELLOWFIN TUNA","484"
"1990","O","TW",,"BET","BIGEYE TUNA","73"
"1990","O","TW",,"SKJ","SKIPJACK TUNA","737"
"1990","O","TW",,"YFT","YELLOWFIN TUNA","2153"
"1991","O","TW",,"SKJ","SKIPJACK TUNA","960"
"1991","O","TW",,"YFT","YELLOWFIN TUNA","824"
"1992","O","TW",,"SKJ","SKIPJACK TUNA","1175"
"1992","O","TW",,"YFT","YELLOWFIN TUNA","544"
"1993","O","TW",,"BET","BIGEYE TUNA","97"
"1993","O","TW",,"SKJ","SKIPJACK TUNA","1084"
"1993","O","TW",,"YFT","YELLOWFIN TUNA","318"
"1994","O","TW",,"SKJ","SKIPJACK TUNA","899"
"1994","O","TW",,"YFT","YELLOWFIN TUNA","52"
"1995","O","TW",,"BET","BIGEYE TUNA","1"
"1995","O","TW",,"SKJ","SKIPJACK TUNA","1764"
"1995","O","TW",,"YFT","YELLOWFIN TUNA","147"
"1996","O","TW",,"BET","BIGEYE TUNA","1"
"1996","O","TW",,"SKJ","SKIPJACK TUNA","1908"
"1996","O","TW",,"YFT","YELLOWFIN TUNA","159"
"1997","O","TW",,"BET","BIGEYE TUNA","1"
"1997","O","TW",,"SKJ","SKIPJACK TUNA","1339"
"1997","O","TW",,"YFT","YELLOWFIN TUNA","155"
"2023","T","JP",,"ALB","ALBACORE","428"
"2023","T","JP",,"BET","BIGEYE TUNA","78"
"2023","T","JP",,"SKJ","SKIPJACK TUNA","2161"
"2023","T","JP",,"YFT","YELLOWFIN TUNA","2160"
"2023","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","760"
"1995","T","JP",,"ALB","ALBACORE","856"
"1995","T","JP",,"BET","BIGEYE TUNA","145"
"1995","T","JP",,"SKJ","SKIPJACK TUNA","11873"
"1995","T","JP",,"YFT","YELLOWFIN TUNA","1263"
"1995","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","4778"
"1995","T","JP",,"MLS","STRIPED MARLIN","65"
"1995","T","JP",,"SWO","SWORDFISH","17"
"1996","T","JP",,"ALB","ALBACORE","815"
"1996","T","JP",,"BET","BIGEYE TUNA","247"
"1996","T","JP",,"SKJ","SKIPJACK TUNA","6006"
"1996","T","JP",,"YFT","YELLOWFIN TUNA","1464"
"1996","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","3640"
"1996","T","JP",,"MLS","STRIPED MARLIN","61"
"1996","T","JP",,"SWO","SWORDFISH","36"
"1997","T","JP",,"ALB","ALBACORE","1585"
"1997","T","JP",,"BET","BIGEYE TUNA","320"
"1997","T","JP",,"SKJ","SKIPJACK TUNA","8781"
"1997","T","JP",,"YFT","YELLOWFIN TUNA","1822"
"1997","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2740"
"1997","T","JP",,"MLS","STRIPED MARLIN","54"
"1997","T","JP",,"SWO","SWORDFISH","50"
"1998","T","JP",,"ALB","ALBACORE","1190"
"1998","T","JP",,"BET","BIGEYE TUNA","264"
"1998","T","JP",,"SKJ","SKIPJACK TUNA","7946"
"1998","T","JP",,"YFT","YELLOWFIN TUNA","1709"
"1998","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2865"
"1998","T","JP",,"MLS","STRIPED MARLIN","134"
"1998","T","JP",,"SWO","SWORDFISH","59"
"1999","T","JP",,"ALB","ALBACORE","891"
"1999","T","JP",,"BET","BIGEYE TUNA","219"
"1999","T","JP",,"SKJ","SKIPJACK TUNA","5304"
"1999","T","JP",,"YFT","YELLOWFIN TUNA","1777"
"1999","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","3387"
"1999","T","JP",,"MLS","STRIPED MARLIN","82"
"1999","T","JP",,"SWO","SWORDFISH","45"
"2000","T","JP",,"ALB","ALBACORE","645"
"2000","T","JP",,"BET","BIGEYE TUNA","190"
"2000","T","JP",,"SKJ","SKIPJACK TUNA","14528"
"2000","T","JP",,"YFT","YELLOWFIN TUNA","2258"
"2000","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","5121"
"2000","T","JP",,"MLS","STRIPED MARLIN","88"
"2000","T","JP",,"SWO","SWORDFISH","42"
"2001","T","JP",,"ALB","ALBACORE","416"
"2001","T","JP",,"BET","BIGEYE TUNA","182"
"2001","T","JP",,"SKJ","SKIPJACK TUNA","6949"
"2001","T","JP",,"YFT","YELLOWFIN TUNA","2840"
"2001","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","3329"
"2001","T","JP",,"MLS","STRIPED MARLIN","30"
"2001","T","JP",,"SWO","SWORDFISH","25"
"2002","T","JP",,"ALB","ALBACORE","787"
"2002","T","JP",,"BET","BIGEYE TUNA","126"
"2002","T","JP",,"SKJ","SKIPJACK TUNA","6376"
"2002","T","JP",,"YFT","YELLOWFIN TUNA","2524"
"2002","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2427"
"2002","T","JP",,"MLS","STRIPED MARLIN","18"
"2002","T","JP",,"SWO","SWORDFISH","21"
"2003","T","JP",,"ALB","ALBACORE","922"
"2003","T","JP",,"BET","BIGEYE TUNA","105"
"2003","T","JP",,"SKJ","SKIPJACK TUNA","9386"
"2003","T","JP",,"YFT","YELLOWFIN TUNA","2683"
"2003","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","1839"
"2003","T","JP",,"MLS","STRIPED MARLIN","16"
"2003","T","JP",,"SWO","SWORDFISH","18"
"2004","T","JP",,"ALB","ALBACORE","772"
"2004","T","JP",,"BET","BIGEYE TUNA","83"
"2004","T","JP",,"SKJ","SKIPJACK TUNA","14802"
"2004","T","JP",,"YFT","YELLOWFIN TUNA","2294"
"2004","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2182"
"2004","T","JP",,"MLS","STRIPED MARLIN","17"
"2004","T","JP",,"SWO","SWORDFISH","20"
"2005","T","JP",,"ALB","ALBACORE","665"
"2005","T","JP",,"BET","BIGEYE TUNA","135"
"2005","T","JP",,"SKJ","SKIPJACK TUNA","5971"
"2005","T","JP",,"YFT","YELLOWFIN TUNA","2094"
"2005","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","3406"
"2005","T","JP",,"MLS","STRIPED MARLIN","20"
"2005","T","JP",,"SWO","SWORDFISH","13"
"2006","T","JP",,"ALB","ALBACORE","460"
"2006","T","JP",,"BET","BIGEYE TUNA","101"
"2006","T","JP",,"SKJ","SKIPJACK TUNA","3624"
"2006","T","JP",,"YFT","YELLOWFIN TUNA","2262"
"2006","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","1544"
"2006","T","JP",,"MLS","STRIPED MARLIN","11"
"2006","T","JP",,"SWO","SWORDFISH","14"
"2007","T","JP",,"ALB","ALBACORE","519"
"2007","T","JP",,"BET","BIGEYE TUNA","124"
"2007","T","JP",,"SKJ","SKIPJACK TUNA","3249"
"2007","T","JP",,"YFT","YELLOWFIN TUNA","2297"
"2007","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2385"
"2007","T","JP",,"MLS","STRIPED MARLIN","35"
"2007","T","JP",,"SWO","SWORDFISH","14"
"2008","T","JP",,"ALB","ALBACORE","549"
"2008","T","JP",,"BET","BIGEYE TUNA","138"
"2008","T","JP",,"SKJ","SKIPJACK TUNA","4178"
"2008","T","JP",,"YFT","YELLOWFIN TUNA","2436"
"2008","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2377"
"2008","T","JP",,"MLS","STRIPED MARLIN","23"
"2008","T","JP",,"SWO","SWORDFISH","12"
"2009","T","JP",,"ALB","ALBACORE","410"
"2009","T","JP",,"BET","BIGEYE TUNA","115"
"2009","T","JP",,"SKJ","SKIPJACK TUNA","3819"
"2009","T","JP",,"YFT","YELLOWFIN TUNA","2534"
"2009","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","2003"
"2009","T","JP",,"MLS","STRIPED MARLIN","32"
"2009","T","JP",,"SWO","SWORDFISH","13"
"2010","T","JP",,"ALB","ALBACORE","588"
"2010","T","JP",,"BET","BIGEYE TUNA","157"
"2010","T","JP",,"SKJ","SKIPJACK TUNA","4279"
"2010","T","JP",,"YFT","YELLOWFIN TUNA","3167"
"2010","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","1583"
"2011","T","JP",,"ALB","ALBACORE","443"
"2011","T","JP",,"BET","BIGEYE TUNA","141"
"2011","T","JP",,"SKJ","SKIPJACK TUNA","1780"
"2011","T","JP",,"YFT","YELLOWFIN TUNA","2497"
"2011","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","1820"
"2012","T","JP",,"ALB","ALBACORE","610"
"2012","T","JP",,"BET","BIGEYE TUNA","118"
"2012","T","JP",,"SKJ","SKIPJACK TUNA","3487"
"2012","T","JP",,"YFT","YELLOWFIN TUNA","2279"
"2012","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","570"
"2013","T","JP",,"ALB","ALBACORE","302"
"2013","T","JP",,"BET","BIGEYE TUNA","116"
"2013","T","JP",,"SKJ","SKIPJACK TUNA","2514"
"2013","T","JP",,"YFT","YELLOWFIN TUNA","1817"
"2013","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","904"
"2014","T","JP",,"ALB","ALBACORE","197"
"2014","T","JP",,"BET","BIGEYE TUNA","160"
"2014","T","JP",,"SKJ","SKIPJACK TUNA","954"
"2014","T","JP",,"YFT","YELLOWFIN TUNA","1523"
"2014","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","1023"
"2015","T","JP",,"ALB","ALBACORE","239"
"2015","T","JP",,"BET","BIGEYE TUNA","140"
"2015","T","JP",,"SKJ","SKIPJACK TUNA","1238"
"2015","T","JP",,"YFT","YELLOWFIN TUNA","2014"
"2015","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","413"
"2016","T","JP",,"ALB","ALBACORE","148"
"2016","T","JP",,"BET","BIGEYE TUNA","140"
"2016","T","JP",,"SKJ","SKIPJACK TUNA","1238"
"2016","T","JP",,"YFT","YELLOWFIN TUNA","2014"
"2016","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","778"
"2017","T","JP",,"ALB","ALBACORE","107"
"2017","T","JP",,"BET","BIGEYE TUNA","119"
"2017","T","JP",,"SKJ","SKIPJACK TUNA","1615"
"2017","T","JP",,"YFT","YELLOWFIN TUNA","1877"
"2017","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","605"
"2018","T","JP",,"ALB","ALBACORE","78"
"2018","T","JP",,"BET","BIGEYE TUNA","80"
"2018","T","JP",,"SKJ","SKIPJACK TUNA","1154"
"2018","T","JP",,"YFT","YELLOWFIN TUNA","1738"
"2018","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","371"
"2019","T","JP",,"ALB","ALBACORE","543"
"2019","T","JP",,"BET","BIGEYE TUNA","110"
"2019","T","JP",,"SKJ","SKIPJACK TUNA","1387"
"2019","T","JP",,"YFT","YELLOWFIN TUNA","2070"
"2019","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","720"
"2020","T","JP",,"ALB","ALBACORE","784"
"2020","T","JP",,"BET","BIGEYE TUNA","69"
"2020","T","JP",,"SKJ","SKIPJACK TUNA","949"
"2020","T","JP",,"YFT","YELLOWFIN TUNA","2008"
"2020","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","760"
"2021","T","JP",,"ALB","ALBACORE","428"
"2021","T","JP",,"BET","BIGEYE TUNA","78"
"2021","T","JP",,"SKJ","SKIPJACK TUNA","2161"
"2021","T","JP",,"YFT","YELLOWFIN TUNA","2160"
"2021","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","760"
"2022","T","JP",,"ALB","ALBACORE","428"
"2022","T","JP",,"BET","BIGEYE TUNA","78"
"2022","T","JP",,"SKJ","SKIPJACK TUNA","2161"
"2022","T","JP",,"YFT","YELLOWFIN TUNA","2160"
"2022","T","JP",,"PBF","PACIFIC BLUEFIN TUNA","760"
"2023","O","NU",,"YFT","YELLOWFIN TUNA","4"
"2004","O","NU",,"SKJ","SKIPJACK TUNA","2"
"2004","O","NU",,"YFT","YELLOWFIN TUNA","4"
"2005","O","NU",,"YFT","YELLOWFIN TUNA","2"
"2006","O","NU",,"YFT","YELLOWFIN TUNA","1"
"2021","O","NU",,"SKJ","SKIPJACK TUNA","1"
"2021","O","NU",,"YFT","YELLOWFIN TUNA","2"
"2022","O","NU",,"YFT","YELLOWFIN TUNA","2"
"1990","N","JP",,"ALB","ALBACORE","1846"
"1990","N","JP",,"BET","BIGEYE TUNA","1"
"1990","N","JP",,"SKJ","SKIPJACK TUNA","1457"
"1990","N","JP",,"YFT","YELLOWFIN TUNA","1"
"1990","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","1"
"1990","N","JP",,"MLS","STRIPED MARLIN","19"
"1990","N","JP",,"SWO","SWORDFISH","48"
"1991","N","JP",,"ALB","ALBACORE","1551"
"1991","N","JP",,"BET","BIGEYE TUNA","4"
"1991","N","JP",,"SKJ","SKIPJACK TUNA","971"
"1991","N","JP",,"YFT","YELLOWFIN TUNA","2"
"1991","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","1"
"1991","N","JP",,"MLS","STRIPED MARLIN","27"
"1991","N","JP",,"SWO","SWORDFISH","74"
"1992","N","JP",,"ALB","ALBACORE","935"
"1992","N","JP",,"SKJ","SKIPJACK TUNA","414"
"1992","N","JP",,"YFT","YELLOWFIN TUNA","3"
"1992","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","4"
"1992","N","JP",,"MLS","STRIPED MARLIN","35"
"1992","N","JP",,"SWO","SWORDFISH","47"
"1993","N","JP",,"SKJ","SKIPJACK TUNA","12"
"1993","N","JP",,"YFT","YELLOWFIN TUNA","2"
"1993","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","1"
"1994","N","JP",,"SKJ","SKIPJACK TUNA","6"
"1994","N","JP",,"YFT","YELLOWFIN TUNA","3"
"1995","N","JP",,"ALB","ALBACORE","1"
"1995","N","JP",,"BET","BIGEYE TUNA","1"
"1995","N","JP",,"SKJ","SKIPJACK TUNA","15"
"1995","N","JP",,"YFT","YELLOWFIN TUNA","2"
"1995","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","4"
"1996","N","JP",,"SKJ","SKIPJACK TUNA","3"
"1996","N","JP",,"YFT","YELLOWFIN TUNA","1"
"1996","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","2"
"1997","N","JP",,"SKJ","SKIPJACK TUNA","1"
"1997","N","JP",,"YFT","YELLOWFIN TUNA","2"
"1997","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","4"
"1998","N","JP",,"SKJ","SKIPJACK TUNA","6"
"1998","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","5"
"1998","N","JP",,"SWO","SWORDFISH","1"
"1999","N","JP",,"ALB","ALBACORE","5"
"1999","N","JP",,"SKJ","SKIPJACK TUNA","12"
"1999","N","JP",,"YFT","YELLOWFIN TUNA","1"
"1999","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2000","N","JP",,"ALB","ALBACORE","1"
"2000","N","JP",,"SKJ","SKIPJACK TUNA","817"
"2000","N","JP",,"YFT","YELLOWFIN TUNA","2"
"2000","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","8"
"2001","N","JP",,"ALB","ALBACORE","1"
"2001","N","JP",,"SKJ","SKIPJACK TUNA","2"
"2001","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","2"
"2002","N","JP",,"ALB","ALBACORE","1"
"2002","N","JP",,"SKJ","SKIPJACK TUNA","4"
"2002","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2002","N","JP",,"SWO","SWORDFISH","10"
"2003","N","JP",,"ALB","ALBACORE","1"
"2003","N","JP",,"SKJ","SKIPJACK TUNA","15"
"2003","N","JP",,"YFT","YELLOWFIN TUNA","1"
"2003","N","JP",,"PBF","PACIFIC BLUEFIN TUNA","4"
"2003","N","JP",,"MLS","STRIPED MARLIN","1"
"2003","N","JP",,"SWO","SWORDFISH","68"
"2023","T","US","GU","SKJ","SKIPJACK TUNA","233"
"2023","T","US","GU","YFT","YELLOWFIN TUNA","44"
"1980","T","US","GU","SKJ","SKIPJACK TUNA","12"
"1980","T","US","GU","YFT","YELLOWFIN TUNA","9"
"1981","T","US","GU","SKJ","SKIPJACK TUNA","17"
"1981","T","US","GU","YFT","YELLOWFIN TUNA","16"
"1982","T","US","GU","SKJ","SKIPJACK TUNA","57"
"1982","T","US","GU","YFT","YELLOWFIN TUNA","51"
"1983","T","US","GU","SKJ","SKIPJACK TUNA","43"
"1983","T","US","GU","YFT","YELLOWFIN TUNA","29"
"1984","T","US","GU","SKJ","SKIPJACK TUNA","98"
"1984","T","US","GU","YFT","YELLOWFIN TUNA","31"
"1985","T","US","GU","SKJ","SKIPJACK TUNA","48"
"1985","T","US","GU","YFT","YELLOWFIN TUNA","42"
"1986","T","US","GU","SKJ","SKIPJACK TUNA","62"
"1986","T","US","GU","YFT","YELLOWFIN TUNA","23"
"1987","T","US","GU","SKJ","SKIPJACK TUNA","53"
"1987","T","US","GU","YFT","YELLOWFIN TUNA","12"
"1988","T","US","GU","SKJ","SKIPJACK TUNA","96"
"1988","T","US","GU","YFT","YELLOWFIN TUNA","37"
"1989","T","US","GU","SKJ","SKIPJACK TUNA","56"
"1989","T","US","GU","YFT","YELLOWFIN TUNA","18"
"1990","T","US","GU","SKJ","SKIPJACK TUNA","67"
"1990","T","US","GU","YFT","YELLOWFIN TUNA","32"
"1991","T","US","GU","SKJ","SKIPJACK TUNA","54"
"1991","T","US","GU","YFT","YELLOWFIN TUNA","20"
"1992","T","US","GU","SKJ","SKIPJACK TUNA","56"
"1992","T","US","GU","YFT","YELLOWFIN TUNA","61"
"1993","T","US","GU","SKJ","SKIPJACK TUNA","50"
"1993","T","US","GU","YFT","YELLOWFIN TUNA","23"
"1994","T","US","GU","SKJ","SKIPJACK TUNA","85"
"1994","T","US","GU","YFT","YELLOWFIN TUNA","32"
"1995","T","US","GU","SKJ","SKIPJACK TUNA","81"
"1995","T","US","GU","YFT","YELLOWFIN TUNA","42"
"1996","T","US","GU","SKJ","SKIPJACK TUNA","108"
"1996","T","US","GU","YFT","YELLOWFIN TUNA","49"
"1997","T","US","GU","SKJ","SKIPJACK TUNA","96"
"1997","T","US","GU","YFT","YELLOWFIN TUNA","41"
"1998","T","US","GU","SKJ","SKIPJACK TUNA","86"
"1998","T","US","GU","YFT","YELLOWFIN TUNA","62"
"1999","T","US","GU","SKJ","SKIPJACK TUNA","54"
"1999","T","US","GU","YFT","YELLOWFIN TUNA","58"
"2000","T","US","GU","SKJ","SKIPJACK TUNA","121"
"2000","T","US","GU","YFT","YELLOWFIN TUNA","35"
"2001","T","US","GU","SKJ","SKIPJACK TUNA","151"
"2001","T","US","GU","YFT","YELLOWFIN TUNA","27"
"2002","T","US","GU","SKJ","SKIPJACK TUNA","80"
"2002","T","US","GU","YFT","YELLOWFIN TUNA","20"
"2003","T","US","GU","SKJ","SKIPJACK TUNA","83"
"2003","T","US","GU","YFT","YELLOWFIN TUNA","31"
"2004","T","US","GU","SKJ","SKIPJACK TUNA","73"
"2004","T","US","GU","YFT","YELLOWFIN TUNA","46"
"2005","T","US","GU","SKJ","SKIPJACK TUNA","65"
"2005","T","US","GU","YFT","YELLOWFIN TUNA","17"
"2006","T","US","GU","SKJ","SKIPJACK TUNA","67"
"2006","T","US","GU","YFT","YELLOWFIN TUNA","13"
"2007","T","US","GU","SKJ","SKIPJACK TUNA","71"
"2007","T","US","GU","YFT","YELLOWFIN TUNA","22"
"2008","T","US","GU","SKJ","SKIPJACK TUNA","134"
"2008","T","US","GU","YFT","YELLOWFIN TUNA","9"
"2009","T","US","GU","SKJ","SKIPJACK TUNA","150"
"2009","T","US","GU","YFT","YELLOWFIN TUNA","23"
"2010","T","US","GU","SKJ","SKIPJACK TUNA","154"
"2010","T","US","GU","YFT","YELLOWFIN TUNA","11"
"2011","T","US","GU","SKJ","SKIPJACK TUNA","159"
"2011","T","US","GU","YFT","YELLOWFIN TUNA","37"
"2012","T","US","GU","SKJ","SKIPJACK TUNA","142"
"2012","T","US","GU","YFT","YELLOWFIN TUNA","13"
"2013","T","US","GU","SKJ","SKIPJACK TUNA","227"
"2013","T","US","GU","YFT","YELLOWFIN TUNA","24"
"2014","T","US","GU","SKJ","SKIPJACK TUNA","177"
"2014","T","US","GU","YFT","YELLOWFIN TUNA","15"
"2015","T","US","GU","SKJ","SKIPJACK TUNA","273"
"2015","T","US","GU","YFT","YELLOWFIN TUNA","51"
"2016","T","US","GU","SKJ","SKIPJACK TUNA","198"
"2016","T","US","GU","YFT","YELLOWFIN TUNA","58"
"2017","T","US","GU","SKJ","SKIPJACK TUNA","185"
"2017","T","US","GU","YFT","YELLOWFIN TUNA","27"
"2018","T","US","GU","SKJ","SKIPJACK TUNA","277"
"2018","T","US","GU","YFT","YELLOWFIN TUNA","24"
"2019","T","US","GU","SKJ","SKIPJACK TUNA","215"
"2019","T","US","GU","YFT","YELLOWFIN TUNA","29"
"2020","T","US","GU","SKJ","SKIPJACK TUNA","158"
"2020","T","US","GU","YFT","YELLOWFIN TUNA","25"
"2021","T","US","GU","SKJ","SKIPJACK TUNA","302"
"2021","T","US","GU","YFT","YELLOWFIN TUNA","42"
"2022","T","US","GU","SKJ","SKIPJACK TUNA","190"
"2022","T","US","GU","YFT","YELLOWFIN TUNA","15"
"2023","T","US","AS","SKJ","SKIPJACK TUNA","2"
"1982","T","US","AS","SKJ","SKIPJACK TUNA","7"
"1982","T","US","AS","YFT","YELLOWFIN TUNA","3"
"1983","T","US","AS","SKJ","SKIPJACK TUNA","27"
"1983","T","US","AS","YFT","YELLOWFIN TUNA","9"
"1984","T","US","AS","SKJ","SKIPJACK TUNA","53"
"1984","T","US","AS","YFT","YELLOWFIN TUNA","27"
